# Directed network: CollegeMsg.txt 
# Nodes: 1899 Edges: 20296
# SrcNId	DstNId	Flt:capacity
183	644	0.029851
626	795	0.111111
771	504	0.095238
795	626	0.028571
705	299	0.064516
405	793	0.090909
799	514	0.081081
810	349	0.086957
562	795	0.055556
599	41	0.327273
274	212	0.015873
342	544	0.375000
342	698	0.142857
274	639	0.058824
250	297	0.014493
327	316	0.031250
41	183	0.100000
327	798	0.041667
327	784	0.038462
805	274	0.083333
41	766	0.764706
767	741	0.066667
770	365	0.074074
327	774	0.117647
617	681	0.560000
448	244	1.285714
599	250	0.214286
493	339	0.041667
770	101	0.069767
770	617	0.215686
549	794	0.142857
771	364	0.250000
679	714	0.076923
640	783	0.056604
770	316	0.031250
277	448	0.111111
712	640	0.258065
131	125	0.750000
640	712	0.281250
357	783	0.037736
53	785	0.428571
357	402	0.043478
783	640	0.096774
124	598	0.043478
124	712	0.093750
357	299	0.032258
387	481	0.022727
387	252	0.021739
63	547	0.259259
244	448	0.222222
811	376	0.095238
376	811	0.333333
635	812	0.125000
704	813	0.500000
364	771	0.187500
811	58	0.071429
704	798	0.041667
805	617	0.019608
313	63	0.014085
801	313	1.785714
603	814	1.437500
805	250	0.023810
681	654	0.016667
547	63	0.112676
448	365	0.074074
342	364	0.333333
448	784	0.038462
705	712	0.062500
364	815	0.086957
12	784	0.038462
815	364	0.416667
342	815	0.043478
364	342	0.030303
513	626	0.014286
454	467	1.000000
34	815	0.021739
308	155	0.100000
357	816	0.125000
814	603	1.066667
103	817	0.071429
357	818	0.333333
654	762	0.043478
357	798	0.041667
103	815	0.021739
41	811	0.333333
41	741	0.200000
3	814	0.062500
794	549	0.095238
686	131	0.095238
770	626	0.014286
626	513	0.018182
12	308	0.135802
603	157	0.333333
733	168	0.083333
733	302	0.148936
814	3	0.024390
460	321	0.032258
498	815	0.086957
770	460	0.025641
635	74	0.071429
586	815	0.043478
586	816	0.125000
74	460	0.025641
74	635	0.111111
766	41	0.236364
766	482	0.076923
766	769	0.083333
364	429	0.030303
766	283	0.187500
343	74	0.023810
372	560	0.043478
793	785	0.285714
41	805	0.600000
640	175	0.125000
621	372	0.017391
621	819	0.375000
297	250	0.023810
482	766	0.235294
621	542	0.035714
272	632	0.227273
560	372	0.008696
617	734	2.916667
725	547	0.185185
389	598	0.008696
379	683	0.041667
272	448	0.074074
372	621	0.045455
389	448	0.037037
372	448	0.037037
654	632	0.181818
389	640	0.161290
777	798	0.041667
777	795	0.111111
379	51	0.030303
29	389	0.017241
365	448	0.037037
29	697	0.014925
283	766	0.294118
299	705	0.500000
473	708	0.024390
172	820	1.000000
540	439	0.173913
473	771	0.125000
708	473	0.222222
821	805	0.400000
351	815	0.021739
679	308	0.074074
68	598	0.026087
308	794	0.047619
448	272	0.100000
448	372	0.008696
617	201	0.100000
12	617	0.196078
249	617	0.039216
795	777	0.040000
249	654	0.083333
249	454	0.127273
389	29	0.076923
819	822	0.333333
605	32	0.131387
12	823	0.283019
605	224	0.100000
697	341	0.075000
697	29	0.076923
679	504	0.190476
823	824	0.230769
823	325	0.012987
819	825	0.142857
12	825	0.142857
605	194	0.010309
741	41	0.036364
154	547	0.074074
342	638	0.092437
296	823	0.113208
474	651	0.125000
700	68	0.093750
823	296	0.142857
823	29	0.384615
700	626	0.014286
700	654	0.016667
29	823	0.113208
771	473	0.111111
733	654	0.083333
679	67	0.048387
826	814	0.062500
765	321	0.032258
765	212	0.031746
765	372	0.078261
765	532	0.153846
827	61	0.045455
733	708	0.073171
733	761	0.142857
220	654	0.116667
805	821	0.142857
638	342	0.121212
705	825	0.142857
325	823	0.018868
712	705	0.500000
712	124	0.055556
557	583	0.269231
733	475	0.262500
777	784	0.038462
386	790	0.166667
32	825	0.285714
638	794	0.047619
155	308	0.012346
357	708	0.073171
249	659	0.066667
249	163	0.076923
828	96	0.125000
708	357	0.025000
829	819	0.125000
704	605	0.956522
757	687	0.054545
250	638	0.008403
542	621	0.045455
757	212	0.015873
638	250	0.023810
542	816	0.125000
830	364	0.083333
364	830	0.038462
826	32	0.014599
679	557	0.357143
697	638	0.008403
638	697	0.149254
32	605	0.108696
32	681	0.080000
605	73	0.258065
638	87	0.250000
787	73	0.096774
69	498	0.022222
175	640	0.225806
638	758	0.175000
697	475	0.112500
495	831	0.142857
617	90	0.037037
679	654	0.083333
475	697	0.119403
644	712	0.062500
250	72	0.013333
644	39	0.142857
250	260	0.041667
250	536	0.060000
308	823	0.056604
67	825	0.142857
72	250	0.023810
757	252	0.043478
583	557	0.250000
719	753	0.163265
644	59	0.055556
67	806	0.250000
624	343	0.030303
644	30	0.066667
96	828	0.200000
644	378	0.310345
400	639	0.058824
250	617	0.039216
638	719	0.062500
68	832	0.142857
617	250	0.214286
679	833	0.500000
719	638	0.008403
679	7	0.200000
708	557	0.250000
644	389	0.017241
19	525	0.680000
68	798	0.041667
644	659	0.133333
400	626	0.042857
68	475	0.037500
475	68	0.093750
400	250	0.023810
753	719	0.208333
801	103	0.009434
712	644	0.044776
834	175	0.050000
557	708	0.195122
250	475	0.225000
475	250	0.428571
400	708	0.048780
644	708	0.024390
644	598	0.026087
400	712	0.125000
87	475	0.012500
598	644	0.029851
712	400	0.032609
598	68	0.062500
400	466	0.100000
199	638	0.008403
596	400	0.032609
9	681	0.160000
418	475	0.012500
400	596	0.081081
598	124	0.111111
475	418	0.083333
199	823	0.037736
686	400	0.010870
719	686	0.041667
440	795	0.055556
638	753	0.142857
346	345	0.428571
542	753	0.040816
753	542	0.017857
595	193	0.025641
605	557	0.392857
12	588	0.050000
12	140	0.428571
514	832	0.142857
605	29	0.384615
640	389	0.051724
741	607	0.033333
252	757	0.166667
12	753	0.020408
454	249	0.010309
605	795	0.055556
590	835	0.285714
835	590	0.146341
12	96	0.125000
12	830	0.076923
194	836	0.250000
488	120	0.083333
586	832	0.142857
681	795	0.055556
462	675	1.166667
160	638	0.008403
704	835	0.035714
605	596	0.108108
12	689	0.333333
498	831	0.250000
363	816	0.125000
12	757	0.666667
605	462	0.714286
142	762	0.043478
194	679	0.057692
795	681	0.040000
289	460	0.025641
638	160	0.166667
624	8	0.032258
321	774	0.058824
837	346	0.027027
8	624	0.200000
838	644	0.029851
120	488	0.142857
289	835	0.821429
676	719	0.020833
823	308	0.037037
823	199	0.023256
835	289	0.450000
313	801	0.888889
12	681	0.160000
605	640	0.032258
605	704	0.892857
103	839	0.166667
297	573	0.500000
63	801	0.333333
573	297	0.101449
103	840	0.066667
504	586	0.025000
605	442	0.125000
801	63	0.028169
617	688	0.111111
679	841	0.312500
790	386	0.045455
617	704	0.589286
713	842	3.000000
103	841	0.687500
103	843	0.032258
843	576	0.043478
95	753	0.020408
843	798	0.041667
442	144	0.015873
372	823	0.056604
823	372	0.026087
194	823	0.037736
372	835	0.142857
194	586	0.125000
701	103	0.028302
372	844	0.166667
701	193	0.051282
845	808	0.800000
701	372	0.017391
504	400	0.054348
808	244	0.285714
605	372	0.026087
843	783	0.018868
835	372	0.017391
442	753	0.020408
372	605	0.043478
194	555	0.050000
783	843	0.032258
9	256	0.095238
504	719	0.020833
9	343	0.060606
9	844	0.166667
590	795	0.055556
482	823	0.037736
605	681	0.080000
590	681	0.120000
835	388	0.066667
103	835	0.035714
701	48	0.020833
95	175	0.225000
543	640	0.032258
681	605	0.043478
835	103	0.009434
846	588	0.100000
847	97	0.027778
189	774	0.058824
713	498	0.022222
758	719	0.020833
388	835	0.071429
754	438	0.066667
841	848	0.166667
73	605	0.152174
588	846	0.250000
311	321	0.032258
687	815	0.021739
687	823	0.018868
687	783	0.037736
687	586	0.100000
687	832	0.142857
439	540	0.062500
823	687	0.018182
783	687	0.018182
823	482	0.057692
651	765	0.085714
809	340	0.333333
809	823	0.018868
781	642	0.075000
308	849	0.500000
72	701	0.048780
468	830	0.076923
236	617	0.019608
244	586	0.125000
536	250	0.071429
41	817	0.071429
214	839	0.166667
214	815	0.021739
836	194	0.010309
626	400	0.021739
29	850	1.000000
514	835	0.071429
831	498	0.111111
337	605	0.108696
851	162	0.571429
851	679	0.250000
632	654	0.066667
632	272	0.150000
851	852	0.187500
542	729	0.333333
638	68	0.093750
513	798	0.041667
831	540	0.031250
431	52	0.043478
316	327	0.125000
194	375	0.038462
194	355	0.125000
194	203	0.200000
194	755	0.090909
431	343	0.090909
204	830	0.230769
204	198	0.250000
830	468	0.090909
830	339	0.083333
830	765	0.342857
317	605	0.391304
830	502	0.016393
308	273	0.400000
431	727	0.800000
708	719	0.062500
337	771	0.062500
349	511	0.250000
719	708	0.048780
835	514	0.027027
431	617	0.823529
853	838	0.222222
44	400	0.010870
511	349	0.043478
343	688	0.111111
713	95	0.038462
635	442	0.125000
337	777	0.080000
792	679	0.153846
713	603	0.066667
713	586	0.075000
794	449	0.090909
617	596	0.054054
372	831	0.285714
36	828	0.200000
617	854	1.000000
30	644	0.014925
771	337	0.024390
67	843	0.032258
34	843	0.129032
34	351	0.200000
19	114	0.333333
53	847	0.027027
843	34	0.075000
53	855	0.500000
715	128	0.015152
856	626	0.014286
72	857	1.333333
626	856	0.125000
704	852	0.062500
704	848	0.166667
34	538	0.029412
448	375	0.038462
704	839	0.166667
831	372	0.026087
858	701	0.048780
72	704	0.035714
617	26	0.055556
824	823	0.056604
824	816	0.125000
302	823	0.018868
785	793	0.090909
26	823	0.018868
823	26	0.055556
826	372	0.017391
256	514	0.027027
830	389	0.344828
617	728	0.666667
765	651	0.375000
659	644	0.014925
765	830	0.384615
47	567	0.047619
448	823	0.056604
47	814	0.187500
814	47	0.400000
847	101	0.046512
640	543	0.090909
847	194	0.010309
834	708	0.146341
391	73	0.032258
687	785	0.142857
687	843	0.032258
687	252	0.065217
296	781	0.111111
296	375	0.076923
391	555	0.100000
391	609	0.058824
391	422	0.041667
561	514	0.027027
296	355	0.125000
391	372	0.017391
391	103	0.009434
391	309	0.024390
391	325	0.051948
296	835	0.071429
389	644	0.014925
389	830	1.000000
638	642	0.050000
392	475	0.062500
835	296	0.028571
785	687	0.018182
834	592	0.045455
282	9	0.056604
859	704	0.017857
859	644	0.014925
74	860	0.500000
74	840	0.066667
74	389	0.017241
859	679	0.038462
861	72	0.013333
859	32	0.021898
835	861	0.200000
74	449	0.045455
859	34	0.025000
859	357	0.125000
861	249	0.010309
861	752	0.133333
581	249	0.010309
580	418	0.083333
214	862	0.066667
708	834	0.162162
770	708	0.121951
341	697	0.014925
341	863	0.250000
404	679	0.096154
770	784	0.038462
679	580	0.333333
72	861	0.200000
793	863	0.750000
540	831	0.035714
626	681	0.080000
704	822	0.833333
32	283	0.062500
32	632	0.090909
32	640	0.096774
770	32	0.021898
687	598	0.026087
640	32	0.014599
32	704	0.089286
551	32	0.007299
770	798	0.041667
599	32	0.014599
770	654	0.016667
859	308	0.012346
859	687	0.018182
859	325	0.064935
542	352	0.095238
53	542	0.053571
770	853	0.090909
475	392	0.156250
697	637	0.250000
605	350	0.076923
495	864	0.222222
492	708	0.024390
697	289	0.025000
12	439	0.043478
242	823	0.150943
823	242	0.184211
32	60	0.050000
44	770	0.363636
865	514	0.027027
9	617	0.196078
830	297	0.086957
9	835	0.071429
9	56	0.142857
334	687	0.018182
605	60	0.050000
303	835	0.071429
595	660	0.250000
498	823	0.471698
765	425	1.444444
551	587	0.125000
686	498	0.177778
823	498	0.600000
866	834	0.054054
439	131	0.238095
551	676	0.100000
725	728	0.111111
721	867	1.000000
721	388	0.033333
687	194	0.030928
323	161	0.181818
194	687	0.036364
161	323	0.017544
191	765	0.200000
388	721	0.071429
765	191	0.088889
536	765	0.057143
214	868	0.071429
334	823	0.018868
704	841	0.062500
389	74	0.023810
765	536	0.040000
103	868	0.071429
12	711	0.916667
830	840	0.033333
350	605	0.043478
632	32	0.007299
834	866	0.500000
403	769	0.083333
176	823	0.018868
793	776	0.500000
770	437	0.062500
869	823	0.018868
765	568	0.666667
765	226	0.250000
552	765	0.028571
765	407	0.076923
765	126	0.250000
147	191	0.022222
776	793	0.090909
350	481	0.045455
67	323	0.017544
67	862	0.066667
615	765	0.057143
713	350	0.076923
713	704	0.035714
266	617	0.019608
765	615	0.021277
226	765	0.028571
700	555	0.050000
713	209	0.071429
297	830	0.153846
770	379	0.050000
638	870	0.375000
770	97	0.027778
711	9	0.018868
594	765	0.057143
713	199	0.046512
131	439	0.173913
9	313	0.142857
713	847	0.027027
9	72	0.146667
713	651	0.125000
9	862	0.066667
711	339	0.083333
327	765	0.028571
713	770	0.045455
484	770	0.545455
870	638	0.016807
770	502	0.016393
770	396	0.081081
857	72	0.040000
41	495	0.112903
469	598	0.017391
83	835	0.035714
713	9	0.018868
792	841	0.250000
323	67	0.016129
871	97	0.013889
770	323	0.017544
753	638	0.025210
339	711	0.041667
719	862	0.133333
753	712	0.062500
871	502	0.065574
733	753	0.040816
516	617	0.019608
770	475	0.012500
475	770	0.090909
350	872	1.500000
294	830	0.076923
733	313	1.142857
819	829	1.000000
873	770	0.045455
601	103	0.018868
601	51	0.030303
874	875	0.500000
131	874	0.062500
36	770	0.636364
321	713	0.010526
777	843	0.064516
103	713	0.021053
12	605	0.260870
777	316	0.031250
876	757	0.166667
103	605	0.173913
842	713	0.031579
770	605	0.086957
350	860	0.500000
617	403	0.400000
605	770	0.181818
224	771	0.062500
41	610	0.500000
701	858	1.500000
624	697	0.014925
254	701	0.024390
830	877	1.000000
36	19	0.111111
254	605	0.543478
19	654	0.150000
679	865	0.100000
254	874	0.250000
878	482	0.019231
679	701	0.024390
36	250	0.047619
830	598	0.017391
254	654	0.066667
36	879	1.000000
313	38	1.000000
830	638	0.016807
36	597	0.125000
638	830	0.192308
539	605	0.043478
873	343	0.030303
716	713	0.031579
596	254	0.060606
873	711	0.062500
873	128	0.015152
638	29	0.076923
686	770	0.090909
638	766	0.058824
254	596	0.054054
733	52	0.021739
765	594	0.133333
555	482	0.038462
765	370	0.142857
830	880	1.000000
711	873	0.750000
617	770	0.227273
605	881	0.357143
765	882	0.090909
605	830	0.730769
882	765	0.028571
830	605	0.391304
41	863	0.250000
770	538	0.029412
882	594	0.066667
881	605	0.086957
882	536	0.020000
250	41	0.036364
883	882	0.090909
884	297	0.057971
297	884	0.125000
242	713	0.010526
454	770	0.090909
316	777	0.080000
843	885	0.500000
260	704	0.017857
738	713	0.010526
871	640	0.032258
400	713	0.010526
209	713	0.010526
242	451	0.142857
260	250	0.047619
400	886	0.100000
885	798	0.041667
242	389	0.103448
400	676	0.300000
885	576	0.043478
400	835	0.035714
563	409	0.071429
400	371	0.074074
400	544	0.041667
400	123	0.200000
48	713	0.010526
400	887	0.333333
400	166	0.428571
370	765	0.028571
400	81	0.083333
400	592	0.090909
400	59	0.055556
400	439	0.043478
400	882	0.090909
400	76	0.200000
400	376	0.047619
834	323	0.035088
400	564	0.250000
371	400	0.010870
400	265	0.111111
400	853	0.090909
400	452	0.125000
400	13	0.333333
400	888	1.000000
400	831	0.035714
400	101	0.023256
400	420	0.250000
400	866	0.500000
400	20	0.166667
400	360	0.333333
400	889	1.000000
400	868	0.071429
400	108	0.333333
400	386	0.045455
242	297	0.275362
400	154	0.052632
400	572	0.333333
400	538	0.029412
400	419	0.111111
640	885	0.250000
400	114	0.333333
400	517	0.214286
400	499	0.500000
297	242	0.578947
400	802	0.052632
400	890	0.500000
400	459	0.500000
400	512	0.250000
400	891	1.000000
400	315	0.055556
400	892	1.000000
400	799	0.210526
400	893	0.066667
400	64	0.200000
400	894	2.000000
400	895	3.000000
853	400	0.021739
400	816	0.125000
400	840	0.011111
400	464	0.285714
194	516	0.300000
400	460	0.025641
400	600	0.250000
400	675	0.166667
400	382	0.333333
400	896	1.000000
400	862	0.066667
400	165	0.333333
400	527	0.033333
400	897	1.000000
400	673	0.060606
194	449	0.090909
400	898	0.166667
400	11	0.333333
400	852	0.187500
400	158	0.250000
400	743	0.250000
400	899	0.076923
400	391	0.076923
400	523	0.020408
194	234	0.080000
598	194	0.030928
400	701	0.024390
400	819	0.250000
546	583	0.076923
400	97	0.013889
400	519	0.250000
546	297	0.014493
400	528	0.142857
400	711	0.020833
400	900	0.500000
400	901	0.100000
546	199	0.046512
400	788	0.062500
400	85	0.047619
400	735	0.090909
834	343	0.030303
400	39	0.142857
234	194	0.010309
400	294	0.071429
400	902	1.000000
834	168	0.583333
834	771	0.125000
400	798	0.083333
546	835	0.035714
834	513	0.036364
400	825	0.142857
400	15	0.250000
546	853	0.272727
834	297	0.014493
400	358	0.041667
495	41	0.109091
400	284	0.200000
400	841	0.125000
903	792	0.050000
400	2	0.200000
400	904	1.000000
400	411	0.333333
400	747	0.250000
834	712	0.156250
400	905	1.000000
400	476	0.250000
712	834	0.027027
400	570	0.090909
400	734	0.166667
400	299	0.032258
400	587	0.125000
853	906	1.000000
400	135	0.050000
400	817	0.035714
400	844	0.166667
712	492	0.133333
400	304	0.250000
400	584	0.500000
400	601	0.500000
400	251	0.250000
400	907	0.500000
400	109	0.083333
400	682	0.250000
546	598	0.052174
400	495	0.064516
400	152	0.076923
400	70	0.400000
400	832	0.142857
400	436	0.333333
400	324	0.111111
400	173	0.285714
495	400	0.043478
400	311	0.066667
400	566	0.111111
400	556	0.250000
400	151	0.125000
492	784	0.038462
400	707	0.047619
781	296	0.085714
400	773	0.066667
400	541	0.250000
194	598	0.017391
400	908	0.200000
400	449	0.045455
400	823	0.056604
400	909	0.500000
400	543	0.181818
400	910	1.000000
400	766	0.058824
400	451	0.142857
400	579	0.333333
400	613	0.500000
400	911	1.000000
67	901	0.700000
400	698	0.071429
400	402	0.217391
492	835	0.428571
400	463	0.083333
400	149	0.058824
400	583	0.038462
400	864	0.111111
765	883	0.166667
809	400	0.010870
755	194	0.010309
809	912	0.166667
809	913	0.038462
835	9	0.018868
835	303	0.052632
835	400	0.010870
835	752	0.066667
835	492	0.533333
901	67	0.032258
901	400	0.010870
843	777	0.040000
843	575	0.500000
638	884	0.062500
874	254	0.045455
734	400	0.010870
536	882	0.090909
708	492	0.066667
708	770	0.090909
823	869	0.333333
41	901	0.500000
700	400	0.032609
297	834	0.027027
176	297	0.043478
678	297	0.014493
297	678	0.125000
583	400	0.010870
194	913	0.153846
523	724	0.600000
799	400	0.032609
249	861	0.200000
168	400	0.032609
168	834	0.162162
598	830	0.038462
598	469	0.111111
598	687	0.036364
484	400	0.021739
70	400	0.043478
884	913	0.269231
194	173	0.071429
363	713	0.010526
199	598	0.017391
260	9	0.018868
173	400	0.010870
468	914	0.500000
173	749	0.133333
809	884	0.750000
283	32	0.014599
852	400	0.021739
283	823	0.018868
220	400	0.010870
915	874	0.062500
212	352	0.047619
400	220	0.037037
915	224	0.033333
309	212	0.031746
19	862	0.066667
513	834	0.027027
686	873	0.750000
194	847	0.027027
569	9	0.018868
194	400	0.010870
194	283	0.093750
834	862	0.066667
609	598	0.008696
715	784	0.038462
884	194	0.020619
183	41	0.018182
183	620	0.038462
711	400	0.010870
768	704	0.035714
768	801	0.666667
183	916	2.000000
768	34	0.050000
206	194	0.010309
482	555	0.050000
482	901	0.300000
621	194	0.030928
841	704	0.017857
525	865	0.200000
599	400	0.010870
679	221	0.043478
768	586	0.050000
212	309	0.024390
704	768	0.117647
768	593	0.357143
67	601	0.083333
212	639	0.058824
67	917	1.000000
474	679	0.846154
621	598	0.017391
841	679	0.019231
724	523	0.122449
626	737	0.333333
194	183	0.200000
183	242	0.026316
103	831	0.071429
103	874	0.187500
103	765	0.057143
242	325	0.038961
915	626	0.014286
325	242	0.052632
834	874	0.062500
199	858	1.000000
389	41	0.054545
841	103	0.047170
389	242	0.157895
389	194	0.010309
876	212	0.015873
72	103	0.075472
765	362	0.142857
874	103	0.009434
396	770	0.045455
276	903	0.090909
103	686	0.083333
513	509	0.024390
918	708	0.024390
74	598	0.008696
74	874	0.062500
74	513	0.018182
375	194	0.010309
375	296	0.028571
474	346	0.027027
474	719	0.020833
768	621	0.318182
786	785	0.142857
823	400	0.021739
823	548	0.083333
309	823	0.018868
704	919	0.083333
309	913	0.038462
309	848	0.166667
357	379	0.100000
517	400	0.021739
517	570	0.090909
809	242	0.026316
103	379	0.050000
920	103	0.047170
32	375	0.115385
220	103	0.028302
338	454	0.127273
103	495	0.080645
535	440	0.050000
495	103	0.018868
103	920	1.000000
454	338	0.461538
882	921	0.666667
882	226	0.250000
